issue_date,year,catchment,primary_model,n_models,three_day_mm,three_day_percentile,models_with_heavy_day,level,in_event_window
2024-06-12,2024,Pong,ecmwf_ifs025,2,2.6159483296250388,14.831404753017294,0.0,quiet,False
2024-06-13,2024,Pong,ecmwf_ifs025,2,2.1032967020880076,12.778399900460371,0.0,quiet,False
2024-06-14,2024,Pong,ecmwf_ifs025,2,0.938855755039781,8.722160009953962,0.0,quiet,False
2024-06-15,2024,Pong,ecmwf_ifs025,2,1.599756735993181,11.260420554933432,0.0,quiet,False
2024-06-16,2024,Pong,ecmwf_ifs025,2,2.771704989944232,15.353987806395422,0.0,quiet,False
2024-06-17,2024,Pong,ecmwf_ifs025,2,3.1877641027679147,16.84708224461864,0.0,quiet,False
2024-06-18,2024,Pong,ecmwf_ifs025,2,4.492735553802701,20.617145701132262,0.0,quiet,False
2024-06-19,2024,Pong,ecmwf_ifs025,2,4.771993665676574,21.17705611546597,0.0,quiet,False
2024-06-20,2024,Pong,ecmwf_ifs025,2,6.104845005080495,24.959562025631456,0.0,quiet,False
2024-06-21,2024,Pong,ecmwf_ifs025,2,4.704009372135413,21.04018912529551,0.0,quiet,False
2024-06-22,2024,Pong,ecmwf_ifs025,2,3.963115332363894,19.049396540997883,0.0,quiet,False
2024-06-23,2024,Pong,ecmwf_ifs025,2,4.377888728000189,20.30608435983576,0.0,quiet,False
2024-06-24,2024,Pong,ecmwf_ifs025,2,11.364010675898498,38.39741196964041,0.0,quiet,False
2024-06-25,2024,Pong,ecmwf_ifs025,2,19.492781669472294,53.85093940525072,0.0,quiet,False
2024-06-26,2024,Pong,ecmwf_ifs025,2,18.156238583365344,51.52420057235286,0.0,quiet,False
2024-06-27,2024,Pong,ecmwf_ifs025,2,12.65844904841793,41.234291402264525,0.0,quiet,False
2024-06-28,2024,Pong,ecmwf_ifs025,2,16.221103818038667,47.96565882792086,0.5,watch,False
2024-06-29,2024,Pong,ecmwf_ifs025,2,18.924581485082943,52.91775538136121,0.0,quiet,False
2024-06-30,2024,Pong,ecmwf_ifs025,2,20.514006756543214,55.742192360333455,0.0,quiet,False
2024-07-01,2024,Pong,ecmwf_ifs025,2,27.52798823709452,66.29339305711086,0.0,quiet,False
2024-07-02,2024,Pong,ecmwf_ifs025,2,76.42114859181487,96.24237899713823,1.0,alert,False
2024-07-03,2024,Pong,ecmwf_ifs025,2,86.05202171638133,97.6608187134503,1.0,alert,False
2024-07-04,2024,Pong,ecmwf_ifs025,2,54.28026624778082,89.80963045912654,0.0,watch,False
2024-07-05,2024,Pong,ecmwf_ifs025,2,19.185227300975022,53.35324125917631,0.0,quiet,False
2024-07-06,2024,Pong,ecmwf_ifs025,2,7.141527831418886,28.057732984944632,0.0,quiet,False
2024-07-07,2024,Pong,ecmwf_ifs025,2,9.744821607739336,34.80154286425283,0.0,quiet,False
2024-07-08,2024,Pong,ecmwf_ifs025,2,10.000411162001214,35.373895732238395,0.0,quiet,False
2024-07-09,2024,Pong,ecmwf_ifs025,2,9.001136077742409,33.12181162125171,0.0,quiet,False
2024-07-10,2024,Pong,ecmwf_ifs025,2,8.064227915972836,30.60843598357596,0.0,quiet,False
2024-07-11,2024,Pong,ecmwf_ifs025,2,6.158729012842358,25.15864128406122,0.0,quiet,False
2024-07-12,2024,Pong,ecmwf_ifs025,2,7.199824255962277,28.25681224337439,0.0,quiet,False
2024-07-13,2024,Pong,ecmwf_ifs025,2,8.289762746648986,31.20567375886525,0.0,quiet,False
2024-07-14,2024,Pong,ecmwf_ifs025,2,9.425762857226866,34.0301107378375,0.0,quiet,False
2024-07-15,2024,Pong,ecmwf_ifs025,2,14.176804434143719,44.30757745427398,0.0,quiet,False
2024-07-16,2024,Pong,ecmwf_ifs025,2,11.87391302052356,39.542117705611545,0.0,quiet,False
2024-07-17,2024,Pong,ecmwf_ifs025,2,10.596366519334593,36.543486375513254,0.0,quiet,False
2024-07-18,2024,Pong,ecmwf_ifs025,2,9.935102383899274,35.23702874206794,0.0,quiet,False
2024-07-19,2024,Pong,ecmwf_ifs025,2,19.198955926281513,53.390568620131894,0.0,quiet,False
2024-07-20,2024,Pong,ecmwf_ifs025,2,30.454080635473776,70.22520841109868,0.0,quiet,False
2024-07-21,2024,Pong,ecmwf_ifs025,2,27.007576535402848,65.64638546721413,0.0,quiet,False
2024-07-22,2024,Pong,ecmwf_ifs025,2,23.82425697419758,61.241756874455646,0.0,quiet,False
2024-07-23,2024,Pong,ecmwf_ifs025,2,13.029766099182638,41.85641408485753,0.0,quiet,False
2024-07-24,2024,Pong,ecmwf_ifs025,2,17.75179153400192,50.72788353863382,0.0,quiet,False
2024-07-25,2024,Pong,ecmwf_ifs025,2,22.978325129329548,59.98506905561777,0.0,quiet,False
2024-07-26,2024,Pong,ecmwf_ifs025,2,24.51976653694785,62.19982580564888,0.5,watch,False
2024-07-27,2024,Pong,ecmwf_ifs025,2,23.288318950020482,60.42055493343287,0.0,quiet,False
2024-07-28,2024,Pong,ecmwf_ifs025,2,34.74378188967481,75.60034838870226,0.0,watch,False
2024-07-29,2024,Pong,ecmwf_ifs025,2,50.31613138441527,87.95570486499938,0.5,watch,False
2024-07-30,2024,Pong,ecmwf_ifs025,2,67.39411403762007,94.45066567127037,1.0,alert,False
2024-07-31,2024,Pong,ecmwf_ifs025,2,65.10212654172001,93.77877317406993,0.5,alert,False
2024-08-01,2024,Pong,ecmwf_ifs025,2,32.333886995124516,72.77591140973,0.0,quiet,False
2024-08-02,2024,Pong,ecmwf_ifs025,2,41.90100573076471,82.03309692671394,0.0,watch,False
2024-08-03,2024,Pong,ecmwf_ifs025,2,41.24171051957158,81.44830160507652,0.5,watch,False
2024-08-04,2024,Pong,ecmwf_ifs025,2,77.563801355195,96.51611297747917,0.5,alert,False
2024-08-05,2024,Pong,ecmwf_ifs025,2,80.02578404154384,96.86450167973123,0.5,alert,False
2024-08-06,2024,Pong,ecmwf_ifs025,2,60.62851764703465,92.45987308697275,1.0,alert,False
2024-08-07,2024,Pong,ecmwf_ifs025,2,33.700338237794796,74.46808510638297,0.5,watch,False
2024-08-08,2024,Pong,ecmwf_ifs025,2,42.950278046910086,82.7049894239144,0.0,watch,False
2024-08-09,2024,Pong,ecmwf_ifs025,2,54.220092155078575,89.79718800547468,0.0,watch,False
2024-08-10,2024,Pong,ecmwf_ifs025,2,39.733902034596355,80.34092323006097,0.0,watch,False
2024-08-11,2024,Pong,ecmwf_ifs025,2,24.735277116017386,62.42378997138236,0.0,quiet,False
2024-08-12,2024,Pong,ecmwf_ifs025,2,33.22834654462818,73.84596242378997,0.0,quiet,False
2024-08-13,2024,Pong,ecmwf_ifs025,2,42.950098753821,82.7049894239144,0.0,watch,False
2024-08-14,2024,Pong,ecmwf_ifs025,2,26.168090090469278,64.47679482393927,0.0,quiet,False
2024-08-15,2024,Pong,ecmwf_ifs025,2,31.964395308007422,72.22844344904816,0.0,quiet,False
2024-08-16,2024,Pong,ecmwf_ifs025,2,31.479299043288673,71.64364812741073,0.0,quiet,False
2024-08-17,2024,Pong,ecmwf_ifs025,2,34.05766226625849,74.79158890133134,0.0,quiet,False
2024-08-18,2024,Pong,ecmwf_ifs025,2,27.209853765151205,65.99477416946623,0.0,quiet,False
2024-08-19,2024,Pong,ecmwf_ifs025,2,15.894625350331335,47.41819086723902,0.0,quiet,False
2024-08-20,2024,Pong,ecmwf_ifs025,2,14.540884954493313,44.91725768321513,0.0,quiet,False
2024-08-21,2024,Pong,ecmwf_ifs025,2,12.417326439472136,40.78636307079756,0.0,quiet,False
2024-08-22,2024,Pong,ecmwf_ifs025,2,12.318724149762044,40.62461117332338,0.0,quiet,False
2024-08-23,2024,Pong,ecmwf_ifs025,2,18.612893901622492,52.37028742067936,0.0,quiet,False
2024-08-24,2024,Pong,ecmwf_ifs025,2,22.029593618219003,58.44220480278711,0.0,quiet,False
2024-08-25,2024,Pong,ecmwf_ifs025,2,24.186254531364995,61.78922483513749,0.0,quiet,False
2024-08-26,2024,Pong,ecmwf_ifs025,2,22.703807538170445,59.5371407241508,0.0,quiet,False
2024-08-27,2024,Pong,ecmwf_ifs025,2,25.757954806350483,63.89199950230186,0.0,quiet,False
2024-08-28,2024,Pong,ecmwf_ifs025,2,17.725428190481683,50.65322881672266,0.0,quiet,False
2024-08-29,2024,Pong,ecmwf_ifs025,2,5.972948426490676,24.59873086972751,0.0,quiet,False
2024-08-30,2024,Pong,ecmwf_ifs025,2,12.7977670454008,41.42092820704243,0.0,quiet,False
2024-08-31,2024,Pong,ecmwf_ifs025,2,18.7659724800397,52.668906308324004,0.0,quiet,False
2024-09-01,2024,Pong,ecmwf_ifs025,2,26.891378811591338,65.54684583799926,0.0,quiet,False
2024-09-02,2024,Pong,ecmwf_ifs025,2,16.854584857415023,49.06059474928456,0.0,quiet,False
2024-09-03,2024,Pong,ecmwf_ifs025,2,15.41912501658118,46.44767948239393,0.0,quiet,False
2024-09-04,2024,Pong,ecmwf_ifs025,2,18.117191428864945,51.461988304093566,0.0,quiet,False
2024-09-05,2024,Pong,ecmwf_ifs025,2,13.508619575203483,42.926465098917504,0.0,quiet,False
2024-09-06,2024,Pong,ecmwf_ifs025,2,10.642429481119155,36.66791091203186,0.0,quiet,False
2024-09-07,2024,Pong,ecmwf_ifs025,2,13.105548267208665,41.96839616772428,0.0,quiet,False
2024-09-08,2024,Pong,ecmwf_ifs025,2,16.353674313088067,48.127410725395045,0.0,quiet,False
2024-09-09,2024,Pong,ecmwf_ifs025,2,10.590329289639035,36.53104392186139,0.0,quiet,False
2024-09-10,2024,Pong,ecmwf_ifs025,2,14.714256334048446,45.265646385467214,0.0,quiet,False
2024-09-11,2024,Pong,ecmwf_ifs025,2,18.483427814604884,52.1089958939903,0.0,quiet,False
2024-09-12,2024,Pong,ecmwf_ifs025,2,9.730476078110513,34.78910041060097,0.0,quiet,False
2024-09-13,2024,Pong,ecmwf_ifs025,2,6.191578695044607,25.28306582057982,0.0,quiet,False
2024-09-14,2024,Pong,ecmwf_ifs025,2,8.582555561902458,31.989548338932437,0.0,quiet,False
2024-09-15,2024,Pong,ecmwf_ifs025,2,9.101367066724437,33.33333333333333,0.0,quiet,False
2024-09-16,2024,Pong,ecmwf_ifs025,2,5.631765395678529,23.71531666044544,0.0,quiet,False
2024-09-17,2024,Pong,ecmwf_ifs025,2,4.48842043529115,20.617145701132262,0.0,quiet,False
2024-09-18,2024,Pong,ecmwf_ifs025,2,5.478342427288625,23.391812865497073,0.0,quiet,False
2024-09-19,2024,Pong,ecmwf_ifs025,2,1.1137320130373372,9.518477043673013,0.0,quiet,False
2024-09-20,2024,Pong,ecmwf_ifs025,2,1.690104782808688,11.571481896229937,0.0,quiet,False
2024-09-21,2024,Pong,ecmwf_ifs025,2,2.585403118340258,14.744307577454274,0.0,quiet,False
2024-09-22,2024,Pong,ecmwf_ifs025,2,5.1515585798426935,22.458628841607563,0.0,quiet,False
2024-09-23,2024,Pong,ecmwf_ifs025,2,16.63968637238333,48.58778151051387,0.0,quiet,False
2024-09-24,2024,Pong,ecmwf_ifs025,2,18.829038954285203,52.75600348388703,0.0,quiet,False
2024-09-25,2024,Pong,ecmwf_ifs025,2,11.13775171408549,37.7752892870474,0.0,quiet,False
2024-09-26,2024,Pong,ecmwf_ifs025,2,4.461643898597735,20.530048525569242,0.0,quiet,False
2024-09-27,2024,Pong,ecmwf_ifs025,2,0.8603750467371201,8.361328854050019,0.0,quiet,False
2025-06-01,2025,Pong,ecmwf_aifs025_single,3,11.070888268163385,37.62597984322508,0.0,quiet,False
2025-06-02,2025,Pong,ecmwf_aifs025_single,3,10.735323546995268,36.86699017046162,0.0,quiet,False
2025-06-03,2025,Pong,ecmwf_aifs025_single,3,7.534941855319399,29.289535896478785,0.0,quiet,False
2025-06-04,2025,Pong,ecmwf_aifs025_single,3,3.1913407839458503,16.859524698270498,0.0,quiet,False
2025-06-05,2025,Pong,ecmwf_aifs025_single,3,1.9645070664619264,12.355356476297127,0.0,quiet,False
2025-06-06,2025,Pong,ecmwf_aifs025_single,3,2.203414642051404,13.288540500186638,0.0,quiet,False
2025-06-07,2025,Pong,ecmwf_aifs025_single,3,2.2450154490059613,13.400522583053379,0.0,quiet,False
2025-06-08,2025,Pong,ecmwf_aifs025_single,3,2.170007260156538,13.052133880801295,0.0,quiet,False
2025-06-09,2025,Pong,ecmwf_aifs025_single,3,3.4814409471215537,17.71805400024885,0.0,quiet,False
2025-06-10,2025,Pong,ecmwf_aifs025_single,3,6.397386526965054,25.967400771432125,0.0,quiet,False
2025-06-11,2025,Pong,ecmwf_aifs025_single,3,7.155377447113083,28.095060345900215,0.0,quiet,False
2025-06-12,2025,Pong,ecmwf_aifs025_single,3,8.964020927084078,33.02227199203683,0.0,quiet,False
2025-06-13,2025,Pong,ecmwf_aifs025_single,3,19.899865194709832,54.63481398531791,0.0,quiet,False
2025-06-14,2025,Pong,ecmwf_aifs025_single,3,37.43756405432775,78.22570610924474,0.0,watch,False
2025-06-15,2025,Pong,ecmwf_aifs025_single,3,40.316131963702574,80.78885156152793,0.0,watch,False
2025-06-16,2025,Pong,ecmwf_aifs025_single,3,21.430663246573936,57.34726888142342,0.0,quiet,False
2025-06-17,2025,Pong,ecmwf_aifs025_single,3,15.3124073076141,46.27348513126789,0.0,quiet,False
2025-06-18,2025,Pong,ecmwf_aifs025_single,3,22.803585451147853,59.636680353365676,0.0,quiet,False
2025-06-19,2025,Pong,ecmwf_aifs025_single,3,33.979090683175514,74.72937663307204,0.0,quiet,False
2025-06-20,2025,Pong,ecmwf_aifs025_single,3,27.298004560531005,66.05698643772551,0.0,quiet,False
2025-06-21,2025,Pong,ecmwf_aifs025_single,3,26.70217251073459,65.29799676496205,0.0,quiet,False
2025-06-22,2025,Pong,ecmwf_aifs025_single,3,37.514974305674656,78.31280328480776,0.3333333333333333,watch,False
2025-06-23,2025,Pong,ecmwf_aifs025_single,3,50.97969165343043,88.27920865994774,0.0,watch,False
2025-06-24,2025,Pong,ecmwf_aifs025_single,3,49.301441494144754,87.34602463605823,0.0,watch,False
2025-06-25,2025,Pong,ecmwf_aifs025_single,3,34.53048734121569,75.27684459375389,0.3333333333333333,watch,False
2025-06-26,2025,Pong,ecmwf_aifs025_single,3,39.55757353997415,80.17917133258679,0.0,watch,False
2025-06-27,2025,Pong,ecmwf_aifs025_single,3,53.55894425107572,89.51101157148189,0.0,watch,False
2025-06-28,2025,Pong,ecmwf_aifs025_single,3,46.247990353326394,85.47965658827921,0.0,watch,False
2025-06-29,2025,Pong,ecmwf_aifs025_single,3,40.52825259009256,80.95060345900211,0.0,watch,False
2025-06-30,2025,Pong,ecmwf_aifs025_single,3,29.31066712119944,68.74455642652731,0.0,quiet,False
2025-07-01,2025,Pong,ecmwf_aifs025_single,3,24.75093727586989,62.461117332337935,0.0,quiet,False
2025-07-02,2025,Pong,ecmwf_aifs025_single,3,28.57606758801702,67.77404504168221,0.0,quiet,False
2025-07-03,2025,Pong,ecmwf_aifs025_single,3,41.001823765107936,81.3612044295135,0.0,watch,False
2025-07-04,2025,Pong,ecmwf_aifs025_single,3,63.888428596642726,93.4428269254697,0.3333333333333333,alert,False
2025-07-05,2025,Pong,ecmwf_aifs025_single,3,62.27341114506255,92.94512877939529,0.3333333333333333,alert,False
2025-07-06,2025,Pong,ecmwf_aifs025_single,3,47.63022432277829,86.42528306582058,0.3333333333333333,watch,False
2025-07-07,2025,Pong,ecmwf_aifs025_single,3,46.51229557115784,85.67873584670897,0.3333333333333333,watch,False
2025-07-08,2025,Pong,ecmwf_aifs025_single,3,41.97355572490949,82.03309692671394,0.0,watch,False
2025-07-09,2025,Pong,ecmwf_aifs025_single,3,26.713274838025033,65.3477665795695,0.0,quiet,False
2025-07-10,2025,Pong,ecmwf_aifs025_single,3,22.814766282868042,59.67400771432126,0.0,quiet,False
2025-07-11,2025,Pong,ecmwf_aifs025_single,3,22.347500554905906,58.98967276346896,0.0,quiet,False
2025-07-12,2025,Pong,ecmwf_aifs025_single,3,22.82634316379011,59.67400771432126,0.0,quiet,False
2025-07-13,2025,Pong,ecmwf_aifs025_single,3,27.511178419245184,66.26850814980713,0.0,quiet,False
2025-07-14,2025,Pong,ecmwf_aifs025_single,3,36.1439536740271,77.09344282692547,0.0,watch,False
2025-07-15,2025,Pong,ecmwf_aifs025_single,3,33.5409880163054,74.28144830160508,0.0,quiet,False
2025-07-16,2025,Pong,ecmwf_aifs025_single,3,23.3165668398198,60.42055493343287,0.0,quiet,False
2025-07-17,2025,Pong,ecmwf_aifs025_single,3,20.061925300241313,54.95831778026626,0.0,quiet,False
2025-07-18,2025,Pong,ecmwf_aifs025_single,3,46.459519168067146,85.62896603210153,0.3333333333333333,watch,False
2025-07-19,2025,Pong,ecmwf_aifs025_single,3,74.29249261243692,95.89399029488615,0.6666666666666666,alert,False
2025-07-20,2025,Pong,ecmwf_aifs025_single,3,57.60138003102779,91.11608809257186,0.3333333333333333,alert,False
2025-07-21,2025,Pong,ecmwf_aifs025_single,3,25.78693115360961,63.92932686325743,0.0,quiet,False
2025-07-22,2025,Pong,ecmwf_aifs025_single,3,19.44422307929042,53.78872713699141,0.0,quiet,False
2025-07-23,2025,Pong,ecmwf_aifs025_single,3,19.49527726120585,53.85093940525072,0.0,quiet,False
2025-07-24,2025,Pong,ecmwf_aifs025_single,3,24.96804820579687,62.82194848824189,0.0,quiet,False
2025-07-25,2025,Pong,ecmwf_aifs025_single,3,34.40508304083602,75.10265024262785,0.0,watch,False
2025-07-26,2025,Pong,ecmwf_aifs025_single,3,53.0789848862474,89.27460495209655,0.6666666666666666,alert,False
2025-07-27,2025,Pong,ecmwf_aifs025_single,3,67.31513384433316,94.43822321761851,0.6666666666666666,alert,False
2025-07-28,2025,Pong,ecmwf_aifs025_single,3,70.51520436339733,95.18477043673013,0.3333333333333333,alert,False
2025-07-29,2025,Pong,ecmwf_aifs025_single,3,53.24843042836389,89.34925967400773,0.0,watch,False
2025-07-30,2025,Pong,ecmwf_aifs025_single,3,49.58136288265684,87.49533407988055,0.0,watch,False
2025-07-31,2025,Pong,ecmwf_aifs025_single,3,360.1150744563845,100.0,0.3333333333333333,alert,False
2025-08-01,2025,Pong,ecmwf_aifs025_single,3,40.59486634851817,81.07502799552073,0.0,watch,False
2025-08-02,2025,Pong,ecmwf_aifs025_single,3,39.10791315999248,79.73124300111982,0.0,watch,False
2025-08-03,2025,Pong,ecmwf_aifs025_single,3,46.92309509983795,85.97735473435361,0.0,watch,False
2025-08-04,2025,Pong,ecmwf_aifs025_single,3,45.06899547253969,84.43449048152296,0.0,watch,False
2025-08-05,2025,Pong,ecmwf_aifs025_single,3,26.370622199301668,64.80029861888764,0.0,quiet,False
2025-08-06,2025,Pong,ecmwf_aifs025_single,3,19.41963672526096,53.738957322383975,0.0,quiet,False
2025-08-07,2025,Pong,ecmwf_aifs025_single,3,22.34059342632092,58.98967276346896,0.0,quiet,False
2025-08-08,2025,Pong,ecmwf_aifs025_single,3,22.726746993040557,59.56202563145452,0.0,quiet,False
2025-08-09,2025,Pong,ecmwf_aifs025_single,3,31.78340722424072,72.0293641906184,0.0,quiet,False
2025-08-10,2025,Pong,ecmwf_aifs025_single,3,52.92409117336992,89.23727759114098,0.0,watch,False
2025-08-11,2025,Pong,ecmwf_aifs025_single,3,70.49675158407581,95.18477043673013,0.6666666666666666,alert,False
2025-08-12,2025,Pong,ecmwf_aifs025_single,3,58.18171670987978,91.37737961926092,0.6666666666666666,alert,True
2025-08-13,2025,Pong,ecmwf_aifs025_single,3,70.82668813305011,95.29675251959686,0.6666666666666666,alert,True
2025-08-14,2025,Pong,ecmwf_aifs025_single,3,46.647690414488864,85.76583302227199,0.0,watch,True
2025-08-15,2025,Pong,ecmwf_aifs025_single,3,49.78689562643211,87.64464352370287,0.0,watch,True
2025-08-16,2025,Pong,ecmwf_aifs025_single,3,48.539241809702354,86.91053875824312,0.0,watch,True
2025-08-17,2025,Pong,ecmwf_aifs025_single,3,29.24427434255106,68.64501679731244,0.0,quiet,True
2025-08-18,2025,Pong,ecmwf_aifs025_single,3,18.259909798366216,51.77304964539007,0.0,quiet,True
2025-08-19,2025,Pong,ecmwf_aifs025_single,3,21.746750275179796,58.044046285927585,0.0,quiet,True
2025-08-20,2025,Pong,ecmwf_aifs025_single,3,28.39747056762163,67.58740823690432,0.0,quiet,True
2025-08-21,2025,Pong,ecmwf_aifs025_single,3,46.826489686816004,85.8902575587906,0.0,watch,True
2025-08-22,2025,Pong,ecmwf_aifs025_single,3,73.69023659633653,95.84422048027871,0.3333333333333333,alert,True
2025-08-23,2025,Pong,ecmwf_aifs025_single,3,86.8182827841604,97.73547343536146,0.3333333333333333,alert,True
2025-08-24,2025,Pong,ecmwf_aifs025_single,3,64.62437627071989,93.61702127659575,0.6666666666666666,alert,True
2025-08-25,2025,Pong,ecmwf_aifs025_single,3,41.74610309392953,81.87134502923976,0.0,watch,True
2025-08-26,2025,Pong,ecmwf_aifs025_single,3,28.02004722731461,67.05238272987432,0.0,quiet,True
2025-08-27,2025,Pong,ecmwf_aifs025_single,3,36.166944487483605,77.10588528057734,0.0,watch,True
2025-08-28,2025,Pong,ecmwf_aifs025_single,3,46.893633471132816,85.90270001244245,0.0,watch,True
2025-08-29,2025,Pong,ecmwf_aifs025_single,3,67.95372782017044,94.61241756874456,0.6666666666666666,alert,True
2025-08-30,2025,Pong,ecmwf_aifs025_single,3,112.31869648329335,99.20368296628095,0.6666666666666666,alert,True
2025-08-31,2025,Pong,ecmwf_aifs025_single,3,109.16426226991018,99.11658579071792,1.0,alert,True
2025-09-01,2025,Pong,ecmwf_aifs025_single,3,88.93431654766466,97.95943760109493,1.0,alert,True
2025-09-02,2025,Pong,ecmwf_aifs025_single,3,41.759651612211584,81.88378748289162,0.0,watch,True
2025-09-03,2025,Pong,ecmwf_aifs025_single,3,27.759098246174666,66.74132138857783,0.0,quiet,False
2025-09-04,2025,Pong,ecmwf_aifs025_single,3,18.58683288741653,52.332960059723774,0.0,quiet,False
2025-09-05,2025,Pong,ecmwf_aifs025_single,3,22.17299498945807,58.67861142217245,0.0,quiet,False
2025-09-06,2025,Pong,ecmwf_aifs025_single,3,19.218174706746797,53.44033843473933,0.0,quiet,False
2025-09-07,2025,Pong,ecmwf_aifs025_single,3,17.324240724821877,49.85691178300361,0.0,quiet,False
2025-09-08,2025,Pong,ecmwf_aifs025_single,3,17.550524749977026,50.255070299863135,0.0,quiet,False
2025-09-09,2025,Pong,ecmwf_aifs025_single,3,22.423555523258855,59.2260793828543,0.0,quiet,False
2025-09-10,2025,Pong,ecmwf_aifs025_single,3,25.153289504993115,63.13300982953839,0.0,quiet,False
2025-09-11,2025,Pong,ecmwf_aifs025_single,3,27.50653348093671,66.25606569615529,0.0,quiet,False
2025-09-12,2025,Pong,ecmwf_aifs025_single,3,36.56488520908641,77.45427398282942,0.0,watch,False
2025-09-13,2025,Pong,ecmwf_aifs025_single,3,37.64015170141448,78.4869976359338,0.0,watch,False
2025-09-14,2025,Pong,ecmwf_aifs025_single,3,37.814837454547025,78.62386462610426,0.0,watch,False
2025-09-15,2025,Pong,ecmwf_aifs025_single,3,28.524034095237916,67.71183277342291,0.0,quiet,False
2025-09-16,2025,Pong,ecmwf_aifs025_single,3,15.878932391084636,47.3933059599353,0.0,quiet,False
2025-09-17,2025,Pong,ecmwf_aifs025_single,3,10.291792884694619,35.996018414831404,0.0,quiet,False
2025-09-18,2025,Pong,ecmwf_aifs025_single,3,6.561115793887228,26.36555928829165,0.0,quiet,False
2025-09-19,2025,Pong,ecmwf_aifs025_single,3,5.0850448474703525,22.259549583177805,0.0,quiet,False
2025-09-20,2025,Pong,ecmwf_aifs025_single,3,5.1520576028636444,22.458628841607563,0.0,quiet,False
2025-09-21,2025,Pong,ecmwf_aifs025_single,3,5.260337554382429,22.719920368296627,0.0,quiet,False
2025-09-22,2025,Pong,ecmwf_aifs025_single,3,4.27353547918463,20.044792833146698,0.0,quiet,False
2025-09-23,2025,Pong,ecmwf_aifs025_single,3,2.5425307684055523,14.545228319024512,0.0,quiet,False
2025-09-24,2025,Pong,ecmwf_aifs025_single,3,1.494039470877503,10.83737713077019,0.0,quiet,False
2025-09-25,2025,Pong,ecmwf_aifs025_single,3,0.505163627766986,6.4949608062709965,0.0,quiet,False
2025-09-26,2025,Pong,ecmwf_aifs025_single,3,1.3602514605556297,10.339678984695782,0.0,quiet,False
2025-09-27,2025,Pong,ecmwf_aifs025_single,3,3.4978200685216225,17.78026626850815,0.0,quiet,False
2026-06-01,2026,Pong,ecmwf_aifs025_single,3,6.722063865766078,26.813487619758618,0.0,quiet,False
2026-06-02,2026,Pong,ecmwf_aifs025_single,3,9.26593090334283,33.5946248600224,0.0,quiet,False
2026-06-03,2026,Pong,ecmwf_aifs025_single,3,10.026441261329923,35.448550454149554,0.0,quiet,False
2026-06-04,2026,Pong,ecmwf_aifs025_single,3,4.251907200812585,19.982580564887396,0.0,quiet,False
2026-06-05,2026,Pong,ecmwf_aifs025_single,3,1.5705575684363793,11.210650740325992,0.0,quiet,False
2026-06-06,2026,Pong,ecmwf_aifs025_single,3,1.5635359022843496,11.185765833022272,0.0,quiet,False
2026-06-07,2026,Pong,ecmwf_aifs025_single,3,1.943912170657748,12.342914022645266,0.0,quiet,False
2026-06-08,2026,Pong,ecmwf_aifs025_single,3,5.272127407717881,22.75724772925221,0.0,quiet,False
2026-06-09,2026,Pong,ecmwf_aifs025_single,3,10.42688640329821,36.269752395172326,0.0,quiet,False
2026-06-10,2026,Pong,ecmwf_aifs025_single,3,11.003643093901665,37.48911285305462,0.0,quiet,False
2026-06-11,2026,Pong,ecmwf_aifs025_single,3,9.735168239333943,34.78910041060097,0.0,quiet,False
2026-06-12,2026,Pong,ecmwf_aifs025_single,3,6.362923470939978,25.84297623491352,0.0,quiet,False
2026-06-13,2026,Pong,ecmwf_aifs025_single,3,5.1323598324525115,22.446186387955706,0.0,quiet,False
2026-06-14,2026,Pong,ecmwf_aifs025_single,3,5.154349138808751,22.471071295259428,0.0,quiet,False
2026-06-15,2026,Pong,ecmwf_aifs025_single,3,5.244925622809019,22.682593007341048,0.0,quiet,False
2026-06-16,2026,Pong,ecmwf_aifs025_single,3,5.856754691695594,24.374766703994027,0.0,quiet,False
2026-06-17,2026,Pong,ecmwf_aifs025_single,3,4.8879417533208365,21.475675003110613,0.0,quiet,False
2026-06-18,2026,Pong,ecmwf_aifs025_single,3,5.114082144553888,22.346646758740825,0.0,quiet,False
2026-06-19,2026,Pong,ecmwf_aifs025_single,3,4.753568772806229,21.164613661814112,0.0,quiet,False
2026-06-20,2026,Pong,ecmwf_aifs025_single,3,4.686427085656135,20.99041931068807,0.0,quiet,False
2026-06-21,2026,Pong,ecmwf_aifs025_single,3,4.8478449522113625,21.338808012940152,0.0,quiet,False
2026-06-22,2026,Pong,ecmwf_aifs025_single,3,4.759087305710519,21.164613661814112,0.0,quiet,False
2026-06-23,2026,Pong,ecmwf_aifs025_single,3,6.915522802765063,27.423167848699766,0.0,quiet,False
2026-06-24,2026,Pong,ecmwf_aifs025_single,3,7.796319171762866,29.799676496205052,0.0,quiet,False
2026-06-25,2026,Pong,ecmwf_aifs025_single,3,10.30640366191707,36.00846086848327,0.0,quiet,False
2026-06-26,2026,Pong,ecmwf_aifs025_single,3,12.4219432860124,40.78636307079756,0.0,quiet,False
2026-06-27,2026,Pong,ecmwf_aifs025_single,3,21.083597787767747,56.8246858280453,0.0,quiet,False
2026-06-28,2026,Pong,ecmwf_aifs025_single,3,35.186387400808954,76.06071917382108,0.0,watch,False
2026-06-29,2026,Pong,ecmwf_aifs025_single,3,42.22115170823394,82.20729127783999,0.0,watch,False
