date,dam,storage_bcm,hei,forced_release_bcm,peak_release_cusecs,release_day1_cusecs,inflow_day1_cusecs,rain_day1_mm,day_of_exhaustion,storage_basis,reanchor_gap_bcm
2020-07-31,Bhakra,2.99943,-0.4259713149517887,0.0,0.0,0.0,50080.21702309664,3.713601794716784,,cwc,0.004353079337534815
2020-08-01,Bhakra,3.03724,-0.42195435133717374,0.0,0.0,0.0,48951.08180174169,4.810745207475017,,cwc,-0.0009052180188753312
2020-08-02,Bhakra,3.08694,-0.413948532401502,0.0,0.0,0.0,41574.79835182547,0.2265174187469142,,cwc,-0.015557732639059463
2020-08-03,Bhakra,3.12823,-0.4044202476331842,0.0,0.0,0.0,40532.068582698324,2.2271627919063453,,cwc,-0.025194367344661295
2020-08-04,Bhakra,3.1738,-0.39345381797019613,0.0,0.0,0.0,41505.0122990406,2.987808887640639,,cwc,-0.03202548449842357
2020-08-05,Bhakra,3.2182,-0.37911401645806925,0.0,0.0,0.0,43514.01977352086,4.899130275909519,,cwc,-0.02847510419482502
2020-08-06,Bhakra,3.24857,-0.3677561156349617,0.0,0.0,0.0,46350.89404737943,5.760095032809337,,cwc,-0.009529915636937059
2020-08-07,Bhakra,3.2848,-0.3578939168339729,0.0,0.0,0.0,45780.72287355476,4.267577855012644,,cwc,-0.008449288412718303
2020-08-08,Bhakra,3.31829,-0.3467145361334016,0.0,0.0,0.0,46170.69261456291,4.439053578088092,,cwc,-0.007104255263374437
2020-08-09,Bhakra,3.37632,-0.3302918060146176,0.0,0.0,0.0,55085.88170077808,11.2187063096943,,cwc,-0.030690164831519873
2020-08-10,Bhakra,3.44448,-0.3197499391044758,0.0,0.0,0.0,56231.59033198157,7.615292318596879,,cwc,-0.019008481229242147
2020-08-11,Bhakra,3.56873,-0.2985282027288697,0.0,0.0,0.0,53363.84390681876,5.759390427236976,,cwc,-0.07229541850981569
2020-08-12,Bhakra,3.70453,-0.2757423009920137,0.0,0.0,0.0,56828.04248461263,8.557129905418902,,cwc_level,-0.09086157678445383
2020-08-13,Bhakra,3.64779,-0.29251284981745856,0.0,0.0,0.0,58789.26151007606,8.84213825790194,,cwc,0.11015384674090134
