date,Sutlej local (Pong),Beas local (Pong),Harike local (Pong),Sutlej local (Ranjit Sagar),Beas local (Ranjit Sagar),Harike local (Ranjit Sagar)
1969-01-20,723.3036539064533,0.0,842.3744038913994,673.4364707645816,0.0,781.9221726114605
1969-01-21,1275.0826155860982,56.5910622353134,1435.5418141961748,839.9908795188401,65.024325495783,935.2034607419554
1969-01-22,876.2680242142476,94.12952472494416,957.5643615587235,345.84514378316726,45.07972990126807,371.8775113190171
1969-01-23,274.5275070034214,37.4413996164406,299.60986324249825,140.24193315225918,16.20417589416474,150.8462951409282
1969-01-24,121.64450808352612,17.97694609290383,132.70222651640782,52.22738451060614,8.233334492918173,56.08591822295276
1969-01-25,0.8504544691293123,4.046202645658309,0.7778134165916328,0.3626987240506439,1.6832185468859395,0.32723491254535686
1969-01-26,74.41177313915979,241.18891482597513,65.77083555705454,86.68198389357778,277.88731442652835,76.07911838854898
1969-01-27,1254.8549250508745,1262.0907297532385,899.2772796617575,1366.8195436643557,1186.565065683735,963.1733772825824
1969-01-28,1960.054871207503,1624.8265112905963,1376.5756404295207,780.3736769082294,689.265608528128,639.6662780929761
1969-01-29,538.2891742247241,535.5983749238369,651.595942879357,284.33497172196076,275.02248741602955,384.4042391492809
1969-01-30,364.6321461459068,308.5946884453141,436.8785447905488,161.9028397454142,137.64333074482388,178.67198967823796
1969-01-31,35.63652288098851,340.03507510253854,220.6615053933675,19.089722357939657,379.3367606476954,200.4170846867366
1969-02-01,159.76821269749334,971.7566349501136,568.1837936908593,183.8452274102241,807.8085506184474,486.05571722974287
1969-02-02,181.91712136867804,788.7026018420514,497.7972530950984,60.972989217456174,292.88494287969,175.3324606751598
1969-02-03,34.40614741995116,206.77155745897724,117.64265534519059,20.225975805029524,110.76665806685972,64.365066622916
1969-02-04,31.477854368295823,124.7494250673384,80.51473310549977,13.11593695183375,53.28237941766972,33.601201350663395
1969-02-05,0.0,1.397940392901108,0.0,0.0,0.5940957396320646,0.0
1969-02-06,0.0,0.0,0.0,0.0,0.0,0.0
1969-02-07,0.0,0.0,0.0,0.0,0.0,0.0
1969-02-08,0.0,0.0,0.0,0.0,0.0,0.0
1969-02-09,10.238898808970145,0.0,0.0,11.76471093800052,0.0,0.0
1969-02-10,13.86996484322349,0.0,0.0,4.594404442552787,0.0,0.0
1969-02-11,2.6028067201423037,0.0,0.0,1.5361664235534416,0.0,0.0
1969-02-12,97.54314312291642,338.4027745654155,112.04675460513114,110.31815264361848,388.8319337516637,128.74408704143002
1969-02-13,507.6873154313547,1094.9164333953097,2182.288316166815,478.3809611172564,874.0066100905399,2386.2901399072166
1969-02-14,2011.5325972860185,2539.937241299441,6173.149512367674,1885.6038420938792,2190.5506894860914,4692.341121960293
1969-02-15,2826.724078667535,3192.107360084441,6629.695576505542,1334.7400005576349,1544.5555358891822,3511.487623326224
1969-02-16,2040.5005345114141,1649.0220974322672,4726.955453790295,1671.0297930467264,1082.8068886958938,3250.934158149441
1969-02-17,4169.949849853543,2107.228290577194,4408.638727440376,3474.716876028617,1676.0198728442585,2657.913236541667
1969-02-18,4069.6016421476575,1580.7574446875751,2207.787151093104,1760.5034251346756,606.2272217019473,930.2093605732706
1969-02-19,1210.63777375486,337.3559789921521,615.1133092155638,646.6866398806623,194.46587654158486,316.03919144439186
1969-02-20,581.7318111982938,192.0487562028849,213.43831412655118,265.3088881234544,82.85823022506598,91.70532572182589
1969-02-21,46.02734829120481,0.2202417421643176,1.3984530776147515,20.628378709481126,0.09422012017147646,0.5933747851745511
1969-02-22,1.740258159951215,0.0,0.0,0.755251666606897,0.0,0.0
1969-02-23,0.0,0.0,0.0,0.0,0.0,0.0
1969-02-24,0.0,0.0,0.0,0.0,0.0,0.0
1969-02-25,0.0,0.0,0.0,0.0,0.0,0.0
1969-02-26,0.0,57.22515278828515,0.0,0.0,65.75290893072174,0.0
1969-02-27,44.798574101382655,250.11869904399595,54.21370211805717,51.47450761752129,223.9825085388463,62.292688520276684
1969-02-28,60.97966028118316,254.00825275518426,73.55814381302869,20.222453542379355,88.76947698845011,24.37529903023663
1969-03-01,11.443307273370914,59.05697646682036,13.803757486183278,6.761497495943532,32.61553267502067,8.150026059420878
1969-03-02,10.770344100347204,42.208441886938566,12.991979892902306,4.474883674089146,17.65762712420845,5.393837471445269
1969-03-03,0.0,0.009874792303579592,0.0,0.0,0.004130621708076373,0.0
1969-03-04,0.0,0.0,0.0,0.0,0.0,0.0
1969-03-05,0.0,0.0,0.0,0.0,0.0,0.0
1969-03-06,0.0,0.0,0.0,0.0,0.0,0.0
1969-03-07,0.0,0.0,0.0,0.0,0.0,0.0
1969-03-08,0.0,0.0,0.0,0.0,0.0,0.0
1969-03-09,0.0,0.0,0.0,0.0,0.0,0.0
1969-03-10,0.0,0.0,0.0,0.0,0.0,0.0
1969-03-11,0.0,0.0,0.0,0.0,0.0,0.0
1969-03-12,0.0,0.0,0.0,0.0,0.0,0.0
1969-03-13,65.36878135746458,0.0,0.0,75.11011011908619,0.0,0.0
1969-03-14,89.23506910346768,0.0,0.0,29.61259752676217,0.0,0.0
1969-03-15,16.745654380540525,0.0,0.0,9.901147929749563,0.0,0.0
1969-03-16,15.760868388425212,0.0,0.0,6.552762202775188,0.0,0.0
1969-03-17,8.433138658335897,0.0,10.302701939369925,9.710732849750475,0.0,11.838022082108647
1969-03-18,151.50125771777857,318.92780195671696,404.6949943991184,165.13720087223336,366.4547789871211,453.66043908481294
1969-03-19,1790.417399983454,1212.4300834995774,2157.9318015562126,1908.562286861703,1034.0708434869584,2046.8584620087001
1969-03-20,2947.6924456567017,2218.0120509271846,3000.0889544707184,1269.6754056457985,1616.7667954528679,1475.6246560078584
1969-03-21,930.9480751318871,1822.5631779463838,1271.620738288902,464.91948385972876,710.3089716446376,563.7033689057051
1969-03-22,547.3343134979526,503.0565199544037,562.3476821237522,251.81612208645652,271.5791772570532,263.96330258399024
1969-03-23,73.08520215665135,371.33908445482115,125.24366415028238,35.980762727663084,246.88837340819012,53.441725318500914
1969-03-24,82.94560492119032,355.2768038015222,1422.2309913257623,93.72943973416153,305.3967813949211,1674.0727709626553
1969-03-25,686.3220275165193,2684.9499548658396,4480.300645175387,724.8659683487685,2953.1700371577094,3674.56088043829
1969-03-26,2600.4705699203196,5901.392206483612,6038.576305437737,2327.0749733524085,3884.123239139062,3725.5594442556594
1969-03-27,3034.112212012161,4163.587619725855,3785.130062114047,1115.726657170092,1741.3681512833964,1564.7700629306132
1969-03-28,710.648464650712,1394.27141434055,1217.4090729898892,409.49943965957846,747.054924596099,622.630452697127
1969-03-29,498.3604416762765,572.7183680118839,463.00540280850413,218.42009158746563,258.4936841344048,202.29277140376226
1969-03-30,0.0,0.0,0.0,0.0,0.0,0.0
1969-03-31,0.0,0.0,0.0,0.0,0.0,0.0
1969-04-01,0.0,0.0,0.0,0.0,0.0,0.0
1969-04-02,1.3025547761418586,0.0,0.0,1.4966629427761957,0.0,0.0
1969-04-03,41.90286259641891,0.0,1.0325281481066357,46.707958185432325,0.0,1.1863966452311656
1969-04-04,58.87382205861071,2.8615272448345537,1.3967720039829281,22.833107851880534,3.2879552288570464,0.4625276365416817
1969-04-05,31.452927830198043,3.872519536932299,0.26211512426793376,25.858736836198577,1.282468056519073,0.15464886343921339
1969-04-06,87.77311422755207,0.726708393895771,49.870316598435615,76.09605965076153,0.42880081462958886,57.1217174756562
1969-04-07,144.81145105117577,0.6839717990516302,137.14870939495393,101.40318860771079,0.28378828299104614,102.60164442751167
1969-04-08,104.88704835413678,0.0,107.51667093232747,39.0125442011399,0.0,38.947238547011956
1969-04-09,29.695966206779374,0.0,29.73030266425448,15.219953639941618,0.0,15.47505915343986
1969-04-10,15.212441913447387,67.95236311642573,16.749062692431487,6.338659488739613,78.07870011552605,6.959623779755359
1969-04-11,1.3241365547214088,268.5329673643723,22.298992289263776,1.5273374173951364,233.14831134092648,25.662501782181952
1969-04-12,176.66895334345026,321.676168966216,135.51483538021893,201.96633355583555,161.39761044753908,131.23657711865218
1969-04-13,603.2675119050366,167.5531174259407,238.47634836560246,499.31935585093845,88.50332808871255,154.27166669396507
1969-04-14,562.0290299682349,89.99260989672143,154.59579023147126,201.61873713163263,37.85459811857591,58.78176360206779
1969-04-15,141.02294772466678,20.261800078843134,48.30687733188086,76.64665571644743,9.53387126954052,24.128778205985697
1969-04-16,90.89102507855425,655.9729562080017,73.56539970876057,38.34866585981053,756.6115983698415,68.86584895543758
1969-04-17,224.19997630820453,1488.4928707770125,257.36163910113345,261.7827961147936,963.3851363657585,238.8988330048781
1969-04-18,304.62487371793475,974.5764274292724,267.28015631102176,102.62441221272042,384.7406628381986,92.3327975611909
1969-04-19,58.25781906976506,323.22295743560557,59.860063270639074,36.69582175490156,165.5994696303329,33.24342969953682
1969-04-20,406.6000008205794,455.0821437623457,397.18134319131553,428.2942017054775,436.1911485049686,424.9102330189331
1969-04-21,968.9946916468298,505.4024190266524,686.4462479625636,719.4856772123314,227.2161935643525,394.12124277111104
1969-04-22,774.6844753135484,154.34988949714165,365.0503834801153,290.22298628944566,72.97142658586752,146.02446783943137
1969-04-23,213.64759363934968,80.97095414729466,136.40168072993615,112.84452406932307,36.36889643967437,65.93432491694253
1969-04-24,116.21705927251796,12.711645208076915,47.7582671531646,49.344850094087825,5.333988604782319,19.952342477173982
1969-04-25,0.0,0.0,0.0,0.0,0.0,0.0
1969-04-26,0.0,0.0,0.0,0.0,0.0,0.0
1969-04-27,20.055508274666263,8.976888201509327,25.508603403475465,23.044202503438775,10.314634101177056,29.309923955012703
1969-04-28,29.908590511298968,54.65948547288207,37.187973712714204,12.122876518243151,52.87703777299236,14.472832045847932
1969-04-29,327.27520699847554,409.81834856890663,1460.0451819299376,370.478398922117,423.08096990914606,1671.7098199734028
1969-04-30,1791.5717877039424,1742.6936976159684,4135.748588610874,1704.6479742879765,1608.7131905018607,3066.8434354914443
1969-05-01,2517.038218992186,2214.4619096960405,4324.289775120207,1154.372185976661,918.8027693696754,2374.976604139086
1969-05-02,925.8243287026258,698.9484449284491,2347.332811761181,442.8550187956641,378.8296210457293,1062.6452373657546
1969-05-03,465.1099425612355,427.1566137251977,875.9276882414675,216.51784687253917,189.156670481256,415.5618660634583
1969-05-04,74.5319694650321,41.49599546267694,242.611449151337,32.53237041638339,19.452255008213523,108.25189797253955
1969-05-05,6.0471399883445045,33.3193598491243,14.93298751656728,6.8328784755924366,34.61495850152164,6.387302867687228
1969-05-06,6.366436619851041,30.474391371107508,0.0,2.1252463036079745,10.149811957726795,0.0
1969-05-07,1.15487213851589,5.618986395213287,0.0,0.6815136450941842,3.3208366381906687,0.0
1969-05-08,10.846601367689047,5.268767786569039,0.656386627514185,11.666948751391566,2.1876428666174275,0.7542020953960501
1969-05-09,19.096681027380512,0.0,0.8879206402210957,11.135150941149675,0.0,0.29402491857590746
