date,dam,storage_bcm,hei,forced_release_bcm,peak_release_cusecs,release_day1_cusecs,inflow_day1_cusecs,rain_day1_mm,day_of_exhaustion,storage_basis,reanchor_gap_bcm
2015-06-01,Pong,2.25869,-0.6948768154311118,0.0,0.0,0.0,40618.83843871767,0.6982261726387717,,cwc,
2015-06-02,Pong,2.26234,-0.6925727880410311,0.0,0.0,0.0,41688.569441768974,3.3699512981135737,,cwc,-0.0158367880642607
2015-06-03,Pong,2.26599,-0.6903629698829272,0.0,0.0,0.0,43252.9732596491,3.023569066422558,,cwc,-0.013219610351880018
2015-06-04,Pong,2.26495,-0.6902247957087816,0.0,0.0,0.0,45244.70667830911,6.961556938965655,,cwc,-0.004702178227691256
2015-06-05,Pong,2.26286,-0.6919179972013553,0.0,0.0,0.0,47101.22514243467,3.766187327249585,,cwc,0.0012207480476544852
2015-06-06,Pong,2.26547,-0.6915509059709158,0.0,0.0,0.0,45992.210087759035,4.474225777828687,,cwc,0.0010628607218436947
2015-06-07,Pong,2.26703,-0.6899450474831512,0.0,0.0,0.0,46781.228197083605,4.313475975721081,,cwc,-0.0006004283905709507
2015-06-08,Pong,2.26964,-0.6912836334727841,0.0,0.0,0.0,44089.77134391271,0.0,,cwc,0.00027996402069785375
2015-06-09,Pong,2.27277,-0.6916666910574784,0.0,0.0,0.0,41053.771761332355,0.1854237625407301,,cwc,-0.00682488849817009
2015-06-10,Pong,2.27589,-0.6912418269437347,0.0,0.0,0.0,47128.24048231362,13.9730948471258,,cwc,-0.014242690833207394
2015-06-11,Pong,2.27798,-0.6928592476330863,0.0,0.0,0.0,50139.52055780132,0.0,,cwc,0.0016489557917465092
2015-06-12,Pong,2.28059,-0.6958085990103768,0.0,0.0,0.0,41725.879758354575,0.0924677268513855,,cwc,0.008496279985232835
2015-06-13,Pong,2.29414,-0.6945058919027279,0.0,0.0,0.0,41669.045033949835,0.3085795663669741,,cwc,-0.023028327843725105
2015-06-14,Pong,2.29935,-0.6943968782686313,0.0,0.0,0.0,41044.476887585515,2.0421291012457528,,cwc,-0.014827378290591664
2015-06-15,Pong,2.29675,-0.6930296938785084,0.0,0.0,0.0,41454.59723404832,0.3777544293744614,,cwc,-0.008545431444015428
2015-06-16,Pong,2.28632,-0.6892461546806447,0.0,0.0,0.0,40284.61475515223,0.0,,cwc,0.00028795896637223706
2015-06-17,Pong,2.26911,-0.6873238341191741,0.0,0.0,0.0,40069.17016170506,0.0,,cwc,0.0042055084447847335
2015-06-18,Pong,2.26234,-0.685336460900751,0.0,0.0,0.0,39864.363132559796,0.0,,cwc,-0.0067615930289637305
2015-06-19,Pong,2.254,-0.6834903959080284,0.0,0.0,0.0,46180.95191974125,15.411283920581775,,cwc,-0.005692668898026998
2015-06-20,Pong,2.24983,-0.6809237008466074,0.0,0.0,0.0,56991.41596077231,13.603718439817555,,cwc,0.005591342759978524
2015-06-21,Pong,2.26651,-0.6766686380531116,0.0,0.0,0.0,53046.827207543975,0.35187029959919,,cwc,0.011189959718800324
2015-06-22,Pong,2.28788,-0.6764371420468636,0.0,0.0,0.0,48758.02949449014,7.642042858522722,,cwc,-0.003150774662095124
2015-06-23,Pong,2.29414,-0.6774001796183107,0.0,0.0,0.0,48773.88314987756,0.4207116984912917,,cwc,0.0014663577333413613
2015-06-24,Pong,2.29622,-0.6792613822139857,0.0,0.0,0.0,55533.29218954744,22.05009985122526,,cwc,0.005685144898920136
2015-06-25,Pong,2.30404,-0.6802113458569298,0.0,0.0,0.0,62852.42760648811,2.1000405136069507,,cwc,0.016482549757737885
2015-06-26,Pong,2.33271,-0.6807903874096455,0.0,0.0,0.0,45001.952341422555,0.0,,cwc,0.013539367483385245
2015-06-27,Pong,2.34522,-0.6794585857905275,0.0,0.0,0.0,43329.81211530022,0.0,,cwc,-0.013973168776547862
2015-06-28,Pong,2.34418,-0.6795318382568948,0.0,0.0,0.0,42377.936394446006,4.097173118135938,,cwc,-0.004514186162507539
2015-06-29,Pong,2.3447,-0.6792675093390123,0.0,0.0,0.0,49506.40494141443,11.194861300103153,,cwc,-0.008403022023550921
2015-06-30,Pong,2.34261,-0.6819902553282663,0.0,0.0,0.0,49408.651885301806,2.6582813442138296,,cwc,0.011647314800675712
2015-07-01,Pong,2.34261,-0.6813660469295678,0.0,0.0,0.0,43857.018884645666,0.452745210433831,,cwc,0.009318154564088132
2015-07-02,Pong,2.33949,-0.6757909111122202,0.0,0.0,0.0,43536.62752351564,3.2408215620345926,,cwc,-0.0011443349731790065
2015-07-03,Pong,2.32229,-0.6739446461359085,0.0,0.0,0.0,42953.00868842202,0.6996744709080521,,cwc,0.01215180335767485
2015-07-04,Pong,2.29935,-0.6734574737943358,0.0,0.0,0.0,42247.76202152919,2.8321321525298275,,cwc,0.016463935787813355
2015-07-05,Pong,2.28162,-0.6618787319737188,0.0,0.0,0.0,51268.59004858093,20.07538665746564,,cwc,0.009528496539013442
2015-07-06,Pong,2.28371,-0.6347369779784117,0.0,0.0,0.0,61744.36358082065,10.25930768462851,,cwc,0.011778633790599624
2015-07-07,Pong,2.31551,-0.6193089918338982,0.0,0.0,0.0,56068.13170416254,5.915108590377887,,cwc,0.007698405135284858
2015-07-08,Pong,2.32437,-0.6070711937174461,0.0,0.0,0.0,53780.99493976098,5.984585406303801,,cwc,0.016751075034988627
2015-07-09,Pong,2.34418,-0.6025444590538098,0.0,0.0,0.0,83995.51350957368,52.29611864840779,,cwc,0.00020542215787777707
2015-07-10,Pong,2.36607,-0.6117295553923617,0.0,0.0,0.0,131287.9407618549,17.38586365131103,,cwc,0.07204752441131168
2015-07-11,Pong,2.49326,-0.6204399933778437,0.0,0.0,0.0,94716.98898790071,17.38324290624699,,cwc,0.082452020416389
2015-07-12,Pong,2.56207,-0.6128750132988195,0.0,0.0,0.0,88911.40458618206,7.098140785092009,,cwc,0.05135842412878766
2015-07-13,Pong,2.63504,-0.5963571723654648,0.0,0.0,0.0,59172.16126687718,0.4237434747435787,,cwc,0.03299462330392311
2015-07-14,Pong,2.69916,-0.5840502343712501,0.0,0.0,0.0,47679.71182926507,1.2872464530878227,,cwc,-0.030914682144213224
2015-07-15,Pong,2.75202,-0.5684243307780283,0.0,0.0,0.0,53346.71664511107,16.429065836136033,,cwc,-0.04777182789673118
2015-07-16,Pong,2.80551,-0.5587528048691228,0.0,0.0,0.0,89133.14537891511,50.86024848540298,,cwc,-0.034537072497775156
2015-07-17,Pong,3.02922,-0.5356516277075596,0.0,0.0,0.0,108303.84087962701,4.017718552602636,,cwc,-0.11720287109512562
2015-07-18,Pong,3.17935,-0.5303433905085947,0.0,0.0,0.0,69634.77625720356,12.144657682339393,,cwc,0.003279683708079073
2015-07-19,Pong,3.24375,-0.521826066361718,0.0,0.0,0.0,72634.11689787798,5.247484868110099,,cwc,-0.0055971041663887
2015-07-20,Pong,3.30141,-0.518376343772623,0.0,0.0,0.0,60301.508581488546,10.0337948546317,,cwc,0.008481009297855557
2015-07-21,Pong,3.36845,-0.5037369151653445,0.0,0.0,0.0,66529.1352175208,11.035426502658693,,cwc,-0.031071648621854298
2015-07-22,Pong,3.43667,-0.4811867453070689,0.0,0.0,0.0,62757.341805734264,15.505888051123458,,cwc,-0.017015289587329008
2015-07-23,Pong,3.51665,-0.4618177404018339,0.0,0.0,0.0,68691.1279102444,12.640435761033885,,cwc,-0.038003267111468286
2015-07-24,Pong,3.59075,-0.44330609583806774,0.0,0.0,0.0,59345.53384772519,2.463395855338696,,cwc,-0.017605811135656513
2015-07-25,Pong,3.67015,-0.427107648882282,0.0,0.0,0.0,76520.68260996092,40.09221369481165,,cwc,-0.045770513027642235
2015-07-26,Pong,3.72719,-0.4196825633246367,0.0,0.0,0.0,105837.4404287776,13.703354976629628,,cwc,0.01860978592520679
2015-07-27,Pong,3.81717,-0.4131055706915775,0.0,0.0,0.0,87780.09079484445,21.74833406490359,,cwc,0.05739544867949986
2015-07-28,Pong,3.88751,-0.39844535397208647,0.0,0.0,0.0,93562.58098291287,12.386713941966024,,cwc,0.032856778647694984
2015-07-29,Pong,3.99743,-0.3898246144949111,0.0,0.0,0.0,75158.1166138952,10.58232452921172,,cwc,0.007424077734198509
2015-07-30,Pong,4.04435,-0.3853994193365263,0.0,0.0,0.0,75330.80466400422,11.814227867539335,,cwc,0.025396165280035632
2015-07-31,Pong,4.10477,-0.38402202865783913,0.0,0.0,0.0,88656.80450626425,35.939689075281656,,cwc,0.012318659640440544
2015-08-01,Pong,4.16841,-0.38172149689614493,0.0,0.0,0.0,102712.38256550177,9.302458704210434,,cwc,0.04170172497450153
2015-08-02,Pong,4.26033,-0.37922058471039877,0.0,0.0,0.0,74321.47915099184,13.328260343000885,,cwc,0.04780975853278413
2015-08-03,Pong,4.3214,-0.3664886102943076,0.0,0.0,0.0,69165.93406222746,3.009724457989973,,cwc,0.009199268522806392
2015-08-04,Pong,4.37411,-0.3427140051449885,0.0,0.0,0.0,54739.238609962806,7.492217710397083,,cwc,0.004945837984660528
2015-08-05,Pong,4.43646,-0.31611625822170325,0.0,0.0,0.0,69499.77355231687,21.209749171466616,,cwc,-0.03999016231193053
2015-08-06,Pong,4.50395,-0.29772726221315216,0.0,0.0,0.0,72593.40655432729,12.60741231784294,,cwc,-0.009017398482747296
2015-08-07,Pong,4.63957,-0.2684576613110818,0.0,0.0,0.0,87297.20497767313,37.63723804936864,,cwc,-0.06957859163312641
2015-08-08,Pong,4.72689,-0.25117403201085226,0.0,0.0,0.0,118462.13166297722,25.96196058898532,,cwc,0.014695362016110103
2015-08-09,Pong,5.07753,-0.22218889042796366,0.0,0.0,0.0,108507.27994842938,16.434807769624623,,cwc,-0.1723772904768035
2015-08-10,Pong,5.17501,-0.2246595967494368,0.0,0.0,0.0,96707.50928867911,12.584795065129423,,cwc,0.05642741275881935
2015-08-11,Pong,5.26638,-0.2260968245050785,0.0,0.0,0.0,104374.72257277522,32.74868002150884,,cwc,0.03366838241959069
2015-08-12,Pong,5.25109,-0.24458874325296487,0.0,0.0,0.0,103106.10066824028,1.1964884774542095,,cwc,0.15908679894296718
2015-08-13,Pong,5.33261,-0.2531517840840242,0.0,0.0,0.0,61509.74443166963,9.452236645764522,,cwc,0.05917301961478394
2015-08-14,Pong,5.33916,-0.2575406254362666,0.0,0.0,0.0,61301.9323377007,3.991518362303169,,cwc,0.03237439166245437
2015-08-15,Pong,5.37118,-0.25760509179526936,0.0,0.0,0.0,55078.960142128344,11.412480349336157,,cwc,0.006395963675280392
2015-08-16,Pong,5.4134,-0.2512488969120602,0.0,0.0,0.0,55524.36604504241,1.552527234175335,,cwc,-0.01902900791903761
2015-08-17,Pong,5.43887,-0.24597896823084536,0.0,0.0,0.0,44270.9799133102,1.7888360499479723,,cwc,-0.0011892887291242715
2015-08-18,Pong,5.44906,-0.24210874130368124,0.0,0.0,0.0,45755.21213121675,4.715957975655941,,cwc,-0.013441548043639173
2015-08-19,Pong,5.47089,-0.2385598454385245,0.0,0.0,0.0,48022.162654626176,7.7625957228673315,,cwc,-0.021450261795392223
2015-08-20,Pong,5.49273,-0.23631307327926573,0.0,0.0,0.0,56761.58167657633,17.491500997712595,,cwc,-0.01591399608185018
2015-08-21,Pong,5.56042,-0.23169373249073105,0.0,0.0,0.0,60816.57135201253,7.601996788862666,,cwc,-0.04038234722044276
2015-08-22,Pong,5.63102,-0.22870861534586556,0.0,0.0,0.0,51637.99309703068,1.599517610350407,,cwc,-0.033371508643068815
2015-08-23,Pong,5.65431,-0.22823210013764975,0.0,0.0,0.0,47407.09280350814,3.4154789764758933,,cwc,-0.008517593744612029
2015-08-24,Pong,5.66305,-0.22790639794238227,0.0,0.0,0.0,45790.050521837526,2.4722230512603103,,cwc,-0.004318810938400475
2015-08-25,Pong,5.66619,-0.22903591282979946,0.0,0.0,0.0,42858.47301783586,0.4076938316481412,,cwc,-0.0026750270408539834
2015-08-26,Pong,5.67542,-0.22813539700687221,0.0,0.0,0.0,40854.5897558236,0.0752623975803414,,cwc,-0.015937352872025023
2015-08-27,Pong,5.68124,-0.22734202192632397,0.0,0.0,0.0,43538.425451077994,7.489034491069995,,cwc,-0.017430004656999287
2015-08-28,Pong,5.68197,-0.22820905024203128,0.0,0.0,0.0,44805.239364695764,0.0,,cwc,-0.005773797876718945
2015-08-29,Pong,5.69289,-0.22754546640346668,0.0,0.0,0.0,41141.03669924569,0.9137601819747576,,cwc,-0.012864441934900661
2015-08-30,Pong,5.69871,-0.22603117835353012,0.0,0.0,0.0,41769.097439097255,1.2538577205150718,,cwc,-0.016729190570124786
2015-08-31,Pong,5.70381,-0.2254072964570595,0.0,0.0,0.0,40839.7544637479,0.2770262042289199,,cwc,-0.014472592522884575
2015-09-01,Pong,5.69944,-0.22581445747975065,0.0,0.0,0.0,40656.586615431406,0.8898491613959644,,cwc,-0.007276300319802864
2015-09-02,Pong,5.68634,-0.22733743137973578,0.0,0.0,0.0,42319.12205352952,4.386028384461223,,cwc,0.001005565701775346
2015-09-03,Pong,5.6776,-0.2290667464158075,0.0,0.0,0.0,43274.28776256683,1.4980161605983833,,cwc,0.0007130842482352406
2015-09-04,Pong,5.67033,-0.23112792788201697,0.0,0.0,0.0,41543.51643231708,0.4611728230741217,,cwc,0.001579969313912244
2015-09-05,Pong,5.66159,-0.23286551303653674,0.0,0.0,0.0,41412.71700607841,1.511266292491237,,cwc,-0.0011844934976146249
2015-09-06,Pong,5.64339,-0.23589411798932688,0.0,0.0,0.0,41473.04220076668,1.1147637153872287,,cwc,0.00795549582477939
2015-09-07,Pong,5.62665,-0.23874284636995033,0.0,0.0,0.0,40738.665394425996,0.0045893385340593,,cwc,0.006643085970884144
2015-09-08,Pong,5.60919,-0.24144387813389168,0.0,0.0,0.0,40104.13718095985,0.0,,cwc,0.005566377635272346
2015-09-09,Pong,5.59026,-0.24352834941148035,0.0,0.0,0.0,39938.41750798824,0.0,,cwc,0.005483956425245573
2015-09-10,Pong,5.5677,-0.24549057651663395,0.0,0.0,0.0,39827.427676715,0.0,,cwc,0.008708510725935703
2015-09-11,Pong,5.54295,-0.24819451731443004,0.0,0.0,0.0,39826.974127344176,0.0,,cwc,0.010626965718938841
2015-09-12,Pong,5.51675,-0.2508234501819248,0.0,0.0,0.0,39826.974127344176,0.0,,cwc,0.012075856076140035
2015-09-13,Pong,5.49055,-0.2534992806022953,0.0,0.0,0.0,41630.4355996506,4.5457254516309575,,cwc,0.012075856076140035
2015-09-14,Pong,5.46435,-0.2574663856805669,0.0,0.0,0.0,43312.67031552937,2.034202080544567,,cwc,0.016488160811624297
2015-09-15,Pong,5.43815,-0.2606213885716092,0.0,0.0,0.0,41886.74343879447,0.78602411493251,,cwc,0.02060387512936579
2015-09-16,Pong,5.40758,-0.26209411421091483,0.0,0.0,0.0,42702.454268868,3.809350365247923,,cwc,0.02148523730300589
2015-09-17,Pong,5.37919,-0.264459648279666,0.0,0.0,0.0,42562.714802785995,0.0,,cwc,0.021300935472102545
