year,window_start,window_end,district,flooded_ha,flooded_fraction,punjab_mm,upstream_mm,punjab_mm_lag1,upstream_mm_lag1,punjab_mm_lag2,upstream_mm_lag2,bhakra_delta,pong_delta,ranjit_sagar_delta,bhakra_storage,pong_storage,ranjit_sagar_storage,prior_mean_annual_flooded_ha,prior_seasons_with_fraction_gt2pct,flood_event,antecedent_fraction,week_of_season,window_md,core_season
2016,2016-09-03,2016-09-13,Bathinda,0.0,0.0,6.8,14.184,74.166,67.051,34.098,51.722,0.1202,0.0555,-0.041,4.5279,4.5818,1.8328,322.46,0,0,2.2e-05,8,09-03,1
2016,2016-09-13,2016-09-23,Bathinda,0.0,0.0,11.01,12.184,6.8,14.184,74.166,67.051,-0.0009,-0.1429,-0.079,4.5923,4.5233,1.7525,322.46,0,0,0.0,9,09-13,1
2016,2016-09-23,2016-09-30,Bathinda,0.0,0.0,5.155,5.938,6.446,7.845,9.579,11.885,-0.0324,-0.1157,-0.091,4.5793,4.3773,1.6511,322.46,0,0,0.0,10,09-23,1
2017,2017-06-15,2017-06-25,Bathinda,10293.7,0.030449,38.213,34.418,26.125,31.734,11.607,23.249,-0.0701,0.0053,-0.056,1.657,0.6218,1.3598,322.46,0,1,0.0,0,06-15,0
2017,2017-06-25,2017-07-05,Bathinda,32404.83,0.095855,69.659,69.134,38.213,34.418,26.125,31.734,0.211,0.3777,0.128,1.7009,0.8167,1.365,322.46,0,1,0.030449,1,06-25,0
2017,2017-07-05,2017-07-15,Bathinda,2.99,9e-06,53.45,64.372,69.659,69.134,38.213,34.418,0.4179,0.4307,0.092,2.075,1.2128,1.4597,322.46,0,0,0.095855,2,07-05,0
2017,2017-07-15,2017-07-25,Bathinda,0.0,0.0,53.319,99.829,53.45,64.372,69.659,69.134,0.6287,0.8299,0.242,2.6595,1.974,1.735,322.46,0,0,9e-06,3,07-15,0
2017,2017-07-25,2017-08-04,Bathinda,0.0,0.0,79.614,101.185,53.319,99.829,53.45,64.372,0.8204,1.0928,0.118,3.4291,2.9365,1.8976,322.46,0,0,0.0,4,07-25,1
2017,2017-08-04,2017-08-14,Bathinda,0.0,0.0,80.92,87.08,79.614,101.185,53.319,99.829,0.855,1.2294,0.0,4.4595,4.4263,1.967,322.46,0,0,0.0,5,08-04,1
2017,2017-08-14,2017-08-24,Bathinda,0.0,0.0,37.631,45.837,80.92,87.08,79.614,101.185,0.3411,0.1422,-0.118,5.0471,5.0622,1.9036,322.46,0,0,0.0,6,08-14,1
2017,2017-08-24,2017-09-03,Bathinda,0.0,0.0,65.992,64.405,37.631,45.837,80.92,87.08,0.2585,0.2,-0.081,5.4057,5.2381,1.7764,322.46,0,0,0.0,7,08-24,1
2017,2017-09-03,2017-09-13,Bathinda,0.0,0.0,16.237,27.632,65.992,64.405,37.631,45.837,0.0405,0.0342,0.08,5.6081,5.4282,1.8564,322.46,0,0,0.0,8,09-03,1
2017,2017-09-13,2017-09-23,Bathinda,0.0,0.0,0.974,6.445,16.237,27.632,65.992,64.405,-0.179,-0.147,-0.159,5.4917,5.3457,1.8083,322.46,0,0,0.0,9,09-13,1
2017,2017-09-23,2017-09-30,Bathinda,0.0,0.0,17.621,36.538,0.062,5.791,5.105,11.336,0.0662,-0.0248,-0.031,5.4303,5.2441,1.7077,322.46,0,0,0.0,10,09-23,1
2018,2018-06-15,2018-06-25,Bathinda,366.9,0.001085,23.708,20.179,23.198,23.621,3.316,7.124,-0.1459,-0.1264,-0.025,0.5928,0.5048,0.751,322.46,0,0,0.0,0,06-15,0
2018,2018-06-25,2018-07-05,Bathinda,2076.41,0.006142,97.036,91.677,23.708,20.179,23.198,23.621,0.0101,0.1178,0.173,0.388,0.4485,0.7928,322.46,0,0,0.001085,1,06-25,0
2018,2018-07-05,2018-07-15,Bathinda,851.88,0.00252,35.776,35.446,97.036,91.677,23.708,20.179,0.154,-0.0611,0.047,0.5025,0.5039,0.9151,322.46,0,0,0.006142,2,07-05,0
2018,2018-07-15,2018-07-25,Bathinda,0.0,0.0,70.552,89.485,35.776,35.446,97.036,91.677,0.3451,0.2888,0.049,0.8112,0.6288,0.9662,322.46,0,0,0.00252,3,07-15,0
2018,2018-07-25,2018-08-04,Bathinda,0.0,0.0,59.75,78.462,70.552,89.485,35.776,35.446,0.7389,0.5463,0.098,1.5026,1.2085,1.0678,322.46,0,0,0.0,4,07-25,1
2018,2018-08-04,2018-08-14,Bathinda,0.0,0.0,110.86,146.178,59.75,78.462,70.552,89.485,0.2442,1.2274,0.249,2.1502,2.0566,1.2181,322.46,0,0,0.0,5,08-04,1
2018,2018-08-14,2018-08-24,Bathinda,0.0,0.0,56.817,53.226,110.86,146.178,59.75,78.462,0.6797,0.7096,0.244,3.3509,3.5691,1.547,322.46,0,0,0.0,6,08-14,1
2018,2018-08-24,2018-09-03,Bathinda,0.0,0.0,40.197,53.181,56.817,53.226,110.86,146.178,0.4687,0.558,0.11,4.012,4.459,1.7423,322.46,0,0,0.0,7,08-24,1
2018,2018-09-03,2018-09-13,Bathinda,0.75,2e-06,45.226,49.244,40.197,53.181,56.817,53.226,0.2938,0.2315,0.0,4.4148,4.8361,1.8,322.46,0,0,0.0,8,09-03,1
2018,2018-09-13,2018-09-23,Bathinda,0.0,0.0,20.397,24.962,45.226,49.244,40.197,53.181,0.052,-0.0074,-0.079,4.6199,4.984,1.7734,322.46,0,0,2e-06,9,09-13,1
2018,2018-09-23,2018-09-30,Bathinda,0.0,0.0,147.683,155.347,6.881,10.87,25.077,27.649,0.476,1.1164,0.517,4.9709,5.7747,2.1633,322.46,0,0,0.0,10,09-23,1
2019,2019-06-15,2019-06-25,Bathinda,217.57,0.000644,16.464,9.273,3.695,16.172,2.845,8.277,-0.152,-0.1304,-0.102,2.592,2.1961,1.2552,322.46,0,0,0.0,0,06-15,0
2019,2019-06-25,2019-07-05,Bathinda,3480.01,0.010294,11.775,20.138,16.464,9.273,3.695,16.172,0.057,-0.128,-0.106,2.5325,2.0314,1.156,322.46,0,0,0.000644,1,06-25,0
