check,scorer,ap,lift,row_r5,event_r3,event_r5,n_events,denovo_events,share
selected_vs_baselines,selected,0.15222843445131135,7.644307307708359,0.3832752613240418,0.5520833333333334,0.6458333333333334,,,
selected_vs_baselines,selected_plus,0.15632331800608587,7.8499360944380125,0.7317073170731707,0.6875,0.8125,,,
selected_vs_baselines,persistence,0.02614770543039256,1.3130339047484931,0.10452961672473868,0.16666666666666666,0.21875,,,
selected_vs_baselines,season_climo,0.034729429554189215,1.7439740025608883,0.6655052264808362,0.6041666666666666,0.6979166666666666,,,
selected_vs_baselines,neighbour,0.09321442397112886,4.6808581124456765,0.21602787456445993,0.2916666666666667,0.375,,,
selected_vs_baselines,climo_plus_neighbour,0.03897563861471845,1.9572017551056526,0.6480836236933798,0.65625,0.7395833333333334,,,
denovo_event_level,,,,,,,96.0,75.0,0.78125
